id,text,label
55,"The Harry Potter star has been praised for his latest role in Rosencrantz and Guildenstern are Dead at London's Old Vic.
Tom Stoppard's comedy, first performed in 1966, centres around two minor characters from Hamlet.
""My knowledge of Shakespeare is pretty limited,"" Radcliffe told the BBC after Tuesday's opening night.
""In this company, we've been talking about Hamlet a lot. And I am by far one of the least educated people on Shakespeare and Hamlet.""
The 27-year-old actor said he didn't want to tackle a Shakespearean role for the sake of it.
""I never want to be feeling like I want to do that role so I can tick it off a list.
""There has to be something about the role or production that feels vital, that I feel I could bring something to.
""With Hamlet, there's a part of me that says I've seen Jude Law and Ben Whishaw do this and they were great. I don't know what I would bring to it.""
He added with a laugh: ""You can throw this quote back at me in a few years when I'm playing Hamlet!""
Radcliffe's previous stage plays include Equus, Privacy and The Cripple of Inishmaan. He has also appeared in How to Succeed in Business Without Really Trying, a musical.
In his latest play he plays Rosencrantz opposite Joshua McGuire's Guildenstern, with David Haig on scene-stealing form as The Player.
Directed by David Leveaux, the production comes 50 years after its Old Vic premiere.
Here's how it went down with the critics.
The Guardian's Michael Billington said: ""The cheering fact is that this is a young man's play that still seems sprightly, invigorating and even moving in its preoccupation with the inevitability of death.
""Even if the action briefly stalls in the final third, Leveaux's production keeps the momentum going.""
Writing in The Telegraph, Dominic Cavendish said: ""The pacing is fleet, the timing slick, and memorable moments are in sufficiently plentiful supply.""
He awarded the production four stars, adding: ""In the wrong hands, the combination of existential angst and in-jokiness could become tedious.
""But Leveaux's cast serve the combination of high-brow antics and music-hall larks, the nods to Beckett, the hints of Beyond the Fringe brilliantly.""
The Daily Mail's Quentin Letts praised Radcliffe's performance but was less keen on the play as a whole, awarding the production three stars.
""[Radcliffe] is game to try to escape type-casting by throwing himself into this quasi-Beckett absurdism,"" he writes.
""He is a tidy little stage performer, light on his feet, the voice fluting but clear.""
But, he noted, some Harry Potter fans who have bought tickets may struggle with the play as a whole.
Ann Treneman also praised Radcliffe in her four star review for The Times.
""It's a joy to report that Daniel Radcliffe plays Rosencrantz with all the confidence of a man who has no idea who he is,"" she said.
Rosencrantz and Guildenstern are Dead is at the Old Vic until 29 April.
Follow us on Facebook, on Twitter @BBCNewsEnts, or on Instagram at bbcnewsents. If you have a story suggestion email entertainment.news@bbc.co.uk.",Daniel Radcliffe says he is really keen to be in a Shakespeare play - although he admits he's no expert on the Bard.
56,"The FTSE 250 company said this was due to customers switching less between savings and current accounts because of low interest rates.
The news overshadowed the 16% rise in annual profits to £73.5m that the company reported for 2016.
Another big faller in the FTSE 250 was transport group Go-Ahead.
Its shares dived nearly 14% after the company warned of lower-than-expected full-year profits, partly due to the disruption caused by strikes on Southern rail services.
Go-Ahead owns a 65% stake in Govia Thameslink Railway (GTR), which runs the Southern rail contract.
Half-year profits at Go-Ahead fell 11.7% to £67m, and the company said its results had been ""significantly impacted by a reduction in rail profitability due to losses from our GTR franchise, as a result of ongoing industrial action on Southern"".
The benchmark FTSE 100 index gained ground during the afternoon after spending the morning in the doldrums. At the close, it was up 10.44 points at 7,263.44.
The biggest riser in the FTSE 100 was support services group Babcock, which rose 7.1% after issuing a positive trading update.
On the currency markets, the pound dipped 0.13% against the US dollar to $1.2427 and was 0.4% lower against the euro at 1.1707 euros.",Shares in Moneysupermarket fell more than 6% after the comparison website warned that revenues so far this year were running below last year's levels.
57,"Ronald Dickens, 47, followed a woman in her 20s into Newbold Road in Rugby in November 1985 before dragging her into a lane and raping her.
The incident completely changed her life leaving her wondering for 30 years who assaulted her, police said.
A cold case review using new DNA techniques led to the breakthrough.
Warwickshire Police said its major crime review team identified Dickens, with help from forensic investigators, using techniques not available at the time of the crime.
More updates on this and other stories in Coventry and Warwickshire
Dickens, of Phipps Avenue, Rugby, admitted rape at at Coventry Crown Court on Monday.
Det Sgt Paul Thompson said: ""Ronald Dickens subjected the victim to a horrific attack which has altered the course of her life.
""This incident completely changed her life and she has been looking over her shoulder for the past 30 years not knowing who assaulted her.
He also urged anyone else who has been a victim of a sexual offence to come forward to police to report it.","A man has been jailed for eight years for the brutal rape of a woman in 1985, thanks to advances in DNA and forensic investigations, police say."
58,"Adventures in the Anthropocene is her record of the people and places she encountered on a huge global tour.
The book details how humans are altering the planet, but it also tells the stories of how we are learning to limit and cope with that change.
The Royal Society Winton Prize is worth £25,000 to the winner.
""Anthropocene"" is the word used by many scientists to describe the epoch of humanity's profound influence on the Earth.
There are arguments over when our activities started to distort natural processes, but there is no doubting the effects today.
Pollution, species loss, over-exploitation of water and mineral resources, and of course climate change. The list goes on. This is ""the age we made"".
Gaia knew all the data from her job as a science reporter, but she wanted to see the impacts first-hand. So, she put on hold the nine-to-five existence and bought a one-way ticket to Kathmandu, to start a personal odyssey and directly sample some of the global upheaval.
She expected to be gone no more than six months, but two-and-a-half years later, she and her backpack were still travelling and still talking to people about their experiences.
Adventures in the Anthropocene is not simply a book of doom and gloom. It has many inspiring characters.
These are the individuals with bottom-up approaches to meeting the particular challenges they are facing - like the man making his own glaciers in the Indian Himalayas to store water for his neighbours, or the Belize man who has built an island habitat out of rubbish that he's collected from the sea.
""I really wanted it to be an optimistic book, because I'm an optimist; because we are incredible, we are ingenious, we are this resourceful species,"" she told me.
""So, yes, although we've put ourselves in this position, and are reaching all sorts of crises in various different ways in terms of food, water, energy, etc - we're also very capable of turning things around.
""I met incredible people all around the world who are already doing things for themselves.
""They're not waiting for someone in Berkeley, or Yale, or Oxford to come up with amazing solutions (although perhaps that's where the solutions will come from); they're also coming from the people who are living in conflict with our massive changes. We need to learn from them.""
You can listen to Gaia talk about her book in the audio interview at the top of the page.
And still available to hear online is The Age We Made series of radio programmes that Gaia presented for the BBC World Service.
The four episodes (1, 2, 3, and 4) can also be downloaded as podcasts.
Gaia Vince blogs at Wandering Gaia
Last year's winner was a book called Stuff Matters by Mark Miodownik that explored the importance of modern materials.
The full shortlist for the 2015 prize was:
You can read sample chapters from all the books at the Royal Society website.
Jonathan.Amos-INTERNET@bbc.co.uk and follow me on Twitter: @BBCAmos",The UK's premier prize for science books has been won by Gaia Vince - the first female writer to claim the award outright in its near 30-year history.
59,"Hands shot up in agreement with what, in my humble opinion, was a pretty good case for Yorkshire declaring its immediate independence.
But that was in the 1960s and the average age of those listening at the local schools' debating competition was probably under 15.
We have all grown up a bit since then and so have the arguments and aspirations.
The debate over the past decade has been about whether Yorkshire would be better off if it could take more control from Westminster and Whitehall.
In the shadow of a referendum on independence for Scotland the opportunities for Yorkshire have clearly never been greater.
""Whatever happens in the coming Scottish independence vote, there will be more devolution,"" says Peter Box, the veteran leader of Wakefield City Council and a serious player in the debate.
He is also the chairman of the combined authority which was recently set up with the government's blessing to allow neighbouring councils to take full responsibility for all public investment in road and rail links across West Yorkshire.
But Mr Box is firmly of the opinion that within 10 years Yorkshire will want more.
""The genie is out the bottle, we want more power and I actually believe Yorkshire should be independent,"" he said.
The fledging new political party Yorkshire First is also eyeing events in Scotland.
""Five million Scots should, of course, be represented, but so should other regions,  says its leader Richard Carter.
""Yorkshire has a population of five million, an economy twice that of Wales, but with the powers of neither.""
The government appears to be leaving the door ajar as far as giving limited devolved powers to at least some sort of ""Northern"" political body is concerned.
Over the past few months David Cameron, George Osborne and Nick Clegg have all lugged their soapboxes to Yorkshire promising billions of extra taxpayers' money will be heading ""up north"" accompanied by local autonomy on how it should be spent.
The Labour leader Ed Miliband gave similar assurances as I trailed him around a factory floor near Leeds.
It is over a decade since the last Labour government's proposals for directly-elected regional assemblies for the three northern regions of Yorkshire, the North West and the North East drowned in a sea of public apathy.
""Times have changed,"" I was assured by James Alexander, one of the new generation of senior Labour leaders that have emerged in Yorkshire since then.
""The idea got swamped by arguments over a new tier of government and how much more professional politicians would be paid,"" he told me in an interview for the BBC Look North.
""Now we need a better way of making sure our needs are determined here in Yorkshire and not in Westminster.""
Despite the obvious high-level political support for more devolved powers practical details are scarce.  It is more likely to be channelled through groups of existing bodies such as Local Enterprise Partnerships, city regions or local councils than any new directly elected assembly.
As for my long-forgotten speech calling for independence? Well, it turned out the audience much preferred the ideas put forward by another debater.
He argued Yorkshire folk ought be doing more to join the sexual revolution - well, it was the 1960s.",There were around 100 at the event in Wakefield listening to my passionate speech.
60,"Karam Chand was born in a small rural village in the Punjab in northern India in 1905.
His family worked in farming and, in keeping with the custom of the time, he married at a young age.
His bride Kartari was born in the same district in 1912. According to their passports, that currently makes Mr Chand 106 and his wife 99 years old.
They wed in a typical Sikh ceremony in December 1925 and have just celebrated their 86th year together as a married couple, which they think may qualify them as the UK's longest married husband and wife.
Mr Chand, who came with his family to Bradford in 1965, said there was no real secret to living a long married life.
""Eat and drink what you want but in moderation. I have never held back from enjoying my life,"" he said.
Mr Chand smokes one cigarette a day before his evening meal and also drinks a tot of whiskey or brandy three or four times a week.
His daughter-in-law Rani said it was something he looked forward to.
The couple have eight children, 27 grandchildren and 23 great grandchildren. Many Asian people in the UK live within traditional extended families and the Chands are no exception.
They live with their youngest son Satpal, together with his wife and two of their four children.
""We really feel blessed that our parents are still here with us and every day is a bonus,"" Satpal said.
""I think that keeping the minds of older people active is the key to them staying alert and healthy.
""If you have been given the privilege to look after your parents you must involve them fully in family life and never get angry with them, keep them happy and they will then look forward to getting up the next morning.""
Kartari Chand is looking forward to getting a letter from The Queen later this year when she celebrates her 100th birthday, but is more cautious about staying fit and healthy.
""We have always eaten good wholesome food, there's nothing artificial in our diet but things like ghee (clarified butter), milk and fresh yogurt are what we like.
""We know that being married for 86 years is a blessing, but equally we will be ready to go when it's time, it's all up to the will of God, but we really have lived a good life.""
Mrs Chand said that she and her husband enjoyed doing many things, such as eating meals together and going to the temple.
However, she said some aspects of old age were difficult.
""My eldest son died and that was hard for us because you don't expect to outlive your own children.
""We have seen many other close family members depart and that's something we just have to live with.""
Mr Chand is now unable to walk any distance without assistance and needs a lot more care than his wife, who remains active and still has her own teeth.
She said: ""When you get so old your eyesight and hearing starts to get weaker and you ache more when moving about.
""But considering our age and the hard work we have undertaken during our lives, we're not doing so bad.""
Satpal Chand said he was not sure if his parents were the longest married couple in the UK, but would like to think that they are.
""Breaking records is not so important to us, it's all about living together as one family and respecting each other's values.
""if my mother and father are record breakers then they've made us even more proud of them than we already are.""
""They're such lovely people.""
You can hear more on Asian Network Reports on the BBC Asian Network.",A couple from Bradford who tied the knot in 1925 could be the UK's longest married husband and wife.
61,"West Yorkshire Police said the arrests were made between 30 May and 8 June by targeting known offenders and encouraging people to report abuse.
The force said the campaign was prompted by the ""worryingly high volume of calls"" it received during previous major football tournaments.
During Euro 2012 and the 2014 World Cup domestic abuse calls rose by a third.
The force said it received around 110 calls reporting abuse during each of England's games in those tournaments.
England's first match in Euro 2016 is against Russia in Marseilles on Saturday evening.
Det Supt Darren Minton said: ""With a kick off at 20:00 we expect that many people will be drinking ahead of that time and whilst we want everyone to enjoy the football, we are also aware that during previous tournaments we have seen an increase in domestic abuse.
""Inflamed passions and excess alcohol on a match day or any other day is no excuse for aggressive, controlling or violent behaviour. And any forms of abuse will be met by the full force of the law.""",More than 400 people have been arrested for domestic abuse offences ahead of the Euro 2016 tournament.
62,"Andrew Sleat, 43, of Blackfold Road, Crawley, was also fined £300 at Crawley Magistrates' Court after he was convicted of drinking and driving.
About 20 people were evacuated from their homes after the crash in Ardingly High Street on 14 November.
Sleat's Ford Mondeo also damaged three cars in the village.",A man has been disqualified from driving for 22 months after he crashed his car into a house in West Sussex and caused a gas leak.
63,"Healthwatch England put in a Freedom of Information request and found psychiatric patients now spend six fewer days in hospital than in 2012-13.
The data, from 32 mental health trusts, shows average number of ""bed days"" per patient per year has fallen by 10%.
Healthwatch England says some patients are being discharged too early and without enough support.
Anna Bradley, chairwoman of Healthwatch England, said the findings reflect a troubling picture where patients discharged from hospital often struggle to access crisis treatment at home.
""What is particularly problematic is when people leave institutions, they cannot access the support they need in the community. We have heard of cases where people have taken their own lives. Our concern is that people are being lost between hospitals and community services.""
Latest statistics show that in recent years, the number of suicides of patients being cared for at home has been double that of inpatients.
Prof Louis Appleby, chairman of the National Suicide Prevention Strategy advisory group, says the numbers represent a change in the nature of acute psychiatric care, with treatment increasingly being provided outside hospitals. While many patients prefer care at home, it can also represent a risk.
""The ideological drive towards services in the community and away from beds, can go too far. Eventually that drive crosses a line - and that line is safety. If you combine the ideological drive with pressure on resources, you have a toxic combination,"" he said.
Graeme Price died after jumping from a multistorey car park in July 2013.
He became ill shortly after taking on a new job and was diagnosed with depression and psychosis.
He was admitted to an assessment ward at Bedford Hospital but discharged after three weeks back to the care of the crisis resolution and home treatment team.
His wife, Linda, said: ""They hadn't done a formal care plan to decide what his treatment should be going forward. They just released him.""
Ten days after being discharged, while on a shopping trip with Linda and his daughter Emily, he jumped to his death.
The coroner said he ""required treatment as an inpatient but no bed was available"".
South Essex Partnership University NHS Foundation Trust, which was responsible for Graeme's care said: ""The circumstances surrounding Mr Price's care were thoroughly investigated, robust action was taken to address the issues identified and the learning was shared with clinical teams.""
According to the most recent report from the Chief Medical Officer, Prof Dame Sally Davies, investment in the key community teams set up to replace inpatient care has fallen.
Between 2010-11 and 2011-12, investment across the three priority areas - crisis resolution, early intervention and assertive outreach - fell for the first time, by £29.3m from £520m.
Her annual report notes this is ""significant"" given ""the co-existing reduction in bed availability"".
Chris Naylor, of health think tank the King's Fund, said there is evidence that mental health is underfunded compared with physical healthcare, despite recent government promises to ensure parity of esteem.
""Mental health accounts for about 23% of the burden of disease in England, but it only receives around 11% of the funding.
""If the government is serious about putting mental health care on an equal footing with physical health, then it's going to need a really serious commitment in the next parliament.""
A Department of Health spokesperson said: ""Commissioners are expected to give a real-terms funding increase to mental health this year.
""NHS funding for mental health increased by £300m last year.""","Pressure to free up mental health beds may be leaving vulnerable people at risk, says a watchdog."
64,"Lt Col Lucy Giles, 46, will be at the helm at New College to help prepare young British Army officers for their chosen regiments.
She said: ""I have to pinch myself really, because it's an enormous privilege to be in this unique position.""
The academy was founded in 1947 after two older military institutions merged.
Lt Col Giles from Wincanton, Somerset, will oversee the academic programme and the physical training aspects of the intermediate and senior terms of the course.
The married mother-of-two said: ""It's interesting to see people's reactions in this traditionally male environment. I'm a mother and wife of a soldier, so I am bound by juggling those domestic considerations as well as delivering a day job, so to speak.""
She said she would ""lead by example"" and encourage permanent staff to ""try and make time for their families"".
During her 24-year career Lt Col Giles has led soldiers on operations and deployments in Bosnia, Iraq, Afghanistan, Sierra Leone, East Timor, South Africa and Northern Ireland
She spent two years as the first female Officer Commanding at 47 Air Dispatch Squadron.
She said: ""I like to think I was boarded for this appointment because I had the right key skills, knowledge, and experience to be able to do this effectively, as opposed to me being here because I'm female.
""Although, I recognise that being in this position means I may come across as a role model for our future female officers.""
Famous royals to have trained at Sandhurst include Princes William and Harry.",The Royal Military Academy Sandhurst has appointed the first female college commander in its history.
65,"More than 15,600 bank account numbers and sort codes were stolen, the company said.
Customers should continue to protect themselves from scam phone calls and emails, TalkTalk added.
This week police released a 16-year-old boy on bail who was the fourth person arrested in connection with the hack.
Since news of the cyber-attack emerged, TalkTalk shares have lost about a third of their value.
The firm said 4% of TalkTalk customers have sensitive data at risk. It confirmed that scale of the attack was ""much more limited than initially suspected"".
TalkTalk said:
Customers whose financial details were stolen have been contacted, and the firm will contact other affected customers ""within the coming days"".
The cyber attack on TalkTalk's website happened on 21 October, it added.
Details that TalkTalk previously said had been stolen included names, addresses, dates of birth, telephone numbers and email addresses.
So what can you do to try to protect yourself from danger?
In October, the firm described the attack as ""significant and sustained"", but that it was too early to say which data had been stolen.
It initially said that all of its customers may have been affected, but then reined in its estimate.
Four people have been arrested over the hack so far: a boy of 15 in Northern Ireland, a 16-year-old boy from west London, a 20-year-old Staffordshire man, and a 16-year-old boy in Norwich. All four have been released on bail.","TalkTalk has given more details of the cyber-attack on its website, saying nearly 157,000 of its customers' personal details were accessed."
66,"The duo are the first Robins players to agree to join Guernsey FC since the clubs agreed a partnership deal earlier this week.
They are in Guernsey's squad for the trip to Herne Bay in Isthmian League Division One South.
If the pair play they will become the first non-Guernsey players to feature for the Green Lions.
""We're delighted to help Guernsey by sending Jake and Kodi to them for a month,"" Bristol City director of youth recruitment Brian Tinnion told the Guernsey FC website.
""This forms part of our plans for a bigger partnership with Guernsey. Working with their manager Tony Vance, we're looking to only extend this over time.
""We're already looking at the possibility of a pre-season friendly in Guernsey, potentially with the first team, or a Select XI including our under-23s.""",Guernsey FC have signed Bristol City forward Jake Andrews and defender Kodi Lyons-Foster on month-long youth loans.
67,"A lawyer for the former Cleveland Browns quarterback told the Associated Press news agency that prosecutors had told him a charge was coming.
A Texas grand jury has agreed a misdemeanour assault charge for family violence, the lawyer said.
Colleen Crowley says he confronted her at a Dallas hotel and hit her as they drove back to Fort Worth.
The Class A misdemeanour carries up to one year in jail and a $4,000 fine.
Lawyer Robert Hinton told AP the charge was expected on Tuesday and he expected a judge to set bail.
Despite success playing football as a university student, Manziel - nicknamed ""Johnny Football"" - has struggled with substance abuse and personal issues in the professional league.
Manziel was released from Cleveland Browns in March.",Troubled NFL quarterback Johnny Manziel is expected to be charged over an alleged assault on his ex-girlfriend.
68,"The report contains a bogus poll indicating that President Uhuru Kenyatta will win August's election.
The BBC has urged Kenyans to verify stories by visiting the BBC website.
A recent survey suggested that 90% of Kenyans had seen or heard false news in the run-up to the poll.
Many of the people surveyed felt that some news items had been deliberately misleading.
It also found that while traditional media remained the most trusted source of information, large numbers of people got their news from Facebook and WhatsApp.
The origin of the fake BBC news story is not clear but it began to be shared on WhatsApp on Friday morning.
A fake report made to look as if it came from CNN has also been circulating.
The presidential election on 8 August will see incumbent President Kenyatta run against seven candidates including his main challenger, opposition leader Raila Odinga.",A fake video report about Kenya's election that is made to appear as if it is from the BBC's Focus on Africa programme has been circulating on social media.
69,"Security experts warn that African governments and commercial online services are vulnerable to criminals, who have the potential to disrupt critical infrastructure.
But critics say that these laws could also be used to clamp down on the use of online platforms that promote good governance, express dissent and mobilize citizen engagement.
The measures have not only been implemented in countries known for strict media controls such as Ethiopia, but are also being introduced in democracies such as Kenya and South Africa.
While rising internet use is driving the rapid growth of the digital economy and enhancing access to information and government services in Africa, it has also exposed users to new and sophisticated threats.
The two largest economies in Africa - South Africa and Nigeria - are each estimated to lose $500m (£375m) annually to cyber criminals, according to a 2016 McAfee report.
In addition, African governments are fighting against local and international hacktivist groups who have carried out several disruptive attacks in recent years.
Anonymous Africa claimed responsibility for several attacks that targeted the website of the South African Broadcasting Corporation (SABC) in July over the broadcaster's ban on broadcasting violent protests.
The group also shut down the website of the Zimbabwe's ruling Zanu-PF in support of anti-government protests.
Many African governments have appeared unprepared for these threats and are now racing to tighten their telecom laws.
With social media platforms being used to organise political activity, the continent's political elite seems worried that such platforms could be used to foment revolt.
In the past months, authorities in Uganda, Gabon, Chad, Burundi and Congo-Brazzaville have shut down internet services during disputed elections, raising fears that more governments could take similar measures.
Over the past year, South Africa, Ethiopia, Kenya, Nigeria, Angola, Madagascar and Zimbabwe have passed or proposed stringent laws to fight real and imagined threats.
South Africa has been accused of proposing ""Africa's worst new internet censorship law"".
The draft Films and Publications Amendment Bill seeks to ""protect the public and children"", but critics say its vague language and definitions  will ""stifle the empowering, democratising potential of the internet"" and scare away potential business investors.
In June, Ethiopia passed the Computer Crime Proclamation, which criminalises defamatory speech, spam and pornography, among other offences, with jail sentences of up to 10 years.
Activists say it could also be used to silence government critics, who are reliant on online publishing due to the country's rigid media controls.
In Nigeria, journalists and bloggers have criticised the 2015 Cyber Crime (Prohibition, Prevention, Etc) Act, saying it has been used by politicians to curtail freedom of expression. Two prominent bloggers have been arrested on allegations of ""cyber stalking"" under the Act.
Kenya is preparing legislation to curb cyber crime and regulate social media, and has been accused of plotting to use the law to shut down social media. The government already has a history of going after internet users: Among Kenyan social media users arrested in 2015 was a prominent blogger accused of insulting the president.
Kenyan officials have also blamed ""the spread of hate speech"" on unregulated social media use. The law is expected to be implemented before the August 2017 general elections.
The Zimbabwe government, long intolerant of dissent, is planning to pass a law which has been criticised for banning the use of anti-censorship software. The proposed law also outlaws social media groups based on racial or tribal identity.
Information Minister Supa Mandiwanzira said there was a need to pass laws that protect internet users against defamation and hacking, but the Matabeleland Institute for Human Rights urged parliament and citizens to defend human rights ""as it grossly violates human rights"".
While these laws provide a legal framework to fight cyber crime and control the dissemination of hate speech, they could also provide a basis for authoritarian regimes to intimidate their rivals.
In June, Isaac Habakuk Emily from northern Tanzania was jailed for three years after he was found guilty of insulting President John Magufuli in a Facebook post contrary to the country's CyberCrime Act of 2015. He is said to have referred to the president as an ""imbecile"".
Tanzanian law allows for a minimum fine of 3m shillings ($1,375; £1,000) and minimum jail term of three months for publishing false, deceptive or misleading information on a computer system.
In Zimbabwe, spokesperson for the People First party, Jealousy Mawarire, was last month charged over a tweet accusing Education Minister Jonathan Moyo of financial impropriety.
With the cybercrime bill still in the draft stage, he was charged under the old Posts and Telecommunications Act, which outlaws the sending ""by telephone any message that is grossly offensive or is of an indecent, obscene or threatening character"".
In Nigeria, the Bauchi State authorities arrested Musa Azare, a journalist and blogger in June on allegations of ""cyber stalking"" the governor. This came shortly after another blogger, Abubakar Sadiq, was arrested by the Economic and Financial Commission (EFCC) on similar charges. In both cases, the bloggers were critical of the authorities.
African nations are far from alone in attempts to control the internet. However, stifling discourse as it emerges as a crucial medium on the continent poses worrying questions regarding freedom of speech.
BBC Monitoring reports and analyses news from TV, radio, web and print media around the world. You can follow BBC Monitoring on Twitter and Facebook.","As the mobile revolution continues to drive change across Africa, governments are rushing to introduce legislation to curb cyber crime and to regulate the use of social media platforms."
70,"Oxford University awarded seven honorary degrees, including to Lib Dem peer Shirley Williams, at its annual Encaenia ceremony.
One of the highlights the institution's calendar, the ceremony has changed little since 1760.
It took place in the grand surroundings of the city's Sheldonian Theatre.
An Oxford University college has taken action against a student who wore a Ku Klux Klan hood to a party.
The dean of Christ Church said the student has been banned from future events and must apologise in writing.
The event was held in December 2016 and the college emailed students about the incident on Wednesday, which it called ""deeply regrettable"".
Speaking to the Cherwell university newspaper the student said the costume was intended as satire.
A project to highlight the role of Indian soldiers in World War One is being undertaken by Oxford University.
It is collecting stories from British Asian families ahead of an exhibition.
A total of 1.3 million Indian soldiers served in WWI and more than 74,000 died.
The university is working with The Soldiers of Oxfordshire Museum, which has released photos of Indian men who served with fighters from Oxfordshire and Buckinghamshire.
A 19th Century violin has been taken out of a collection of historic instruments held by Oxford University and sent to a young Syrian musician living as a refugee.
Aboud Kaplo, 14, was forced out of his home in Aleppo and is now living in Lebanon.
Film-maker Susie Attwood came across Aboud and saw his passion for music, but also his lack of an instrument.
An exhibition of work by an influential artist is due to open at Modern Art Oxford.
The posthumous exhibition will feature Restless Image - part of the Tate collection - which shows Rose doing a handstand on Dungeness beach in Kent.
The picture is also part of International Handstand Day, which aims to raise funds for research into Motor Neurone Disease.
Rose died of the illness in 2014.",Here are five stories in Oxfordshire that held your interest this week.
71,"The Chinese-made aircraft went down in the Andaman Sea on 7 June with no survivors.
Investigators found the pilot had lost control after entering thick storm cloud. Ice had formed on the wings and sudden crosswinds had led the plane to stall, state media say.
The disaster is among the worst in the country's aviation history.
The aircraft, a Y-8 transporter made in China, was carrying 14 crew. Most of the passengers were military personnel and family members, including children.
Although it was monsoon season in Myanmar (also called Burma), there were no reports of bad weather at the time.
Communication with the flight was lost half an hour into the short, routine trip.
""The accident occurred due to loss of control after experiencing adverse weather that caused the plane to stall... resulting in a nosedive,"" state media said.
After studying black box data, investigators decided the crash was ""not from any act of sabotage, explosion or engine failure"".
The plane was flying from Myeik to Yangon and the debris was found in the sea off the coastal town of Dawei.
It remains unclear why the pilot flew into the storm, given that weather radar normally allows such clouds to be avoided.
Myanmar has seen a number of aircraft incidents in recent years:","Bad weather caused a military plane to crash in Myanmar last month with 122 people on board, state media say."
